"","organization_identifier","organization_formal_name","activity_identifier","activity_start_date","activity_start_time_time","activity_start_time_time_zone_code","monitoring_location_identifier","result_identifier","data_logger_line","result_detection_condition_text","characteristic_name","result_sample_fraction_text","result_measure_value","result_measure_measure_unit_code","result_status_identifier","result_value_type_name","result_analytical_method_method_identifier","result_analytical_method_method_identifier_context","result_analytical_method_method_name","result_analytical_method_method_qualifier_type_name","method_description_text","analysis_start_time_time","analysis_start_time_time_zone_code","result_detection_quantitation_limit_url","provider_name","project","trib_mainstem","river_mile","monitoring_location_name","monitoring_location_type_name","monitoring_location_description_text","huc_eight_digit_code","latitude_measure","longitude_measure","horizontal_collection_method_name","horizontal_coordinate_reference_system_datum_name","country_code","state_code","county_code","tributary_name","site_name","julian_day","season"
"11","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000031_04/11/2001_10:35:00","2001-04-11","10:35:00","AKDT","KENAI_WQX-10000031","STORET-56524581",NA,NA,"Specific conductance",NA,89.2,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000031_04%2F11%2F2001_10%3A35%3A00/results/56524581/resdetectqntlmts","STORET","KBL","m",70,"KBL_m_70.0","River/Stream","Jims_Landing",19020302,60.481392,-150.11502,"Interpolation-Satellite","NAD83","US",2,122,NA,"70",101,"Spring"
"12","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000031_07/25/2006_10:46:00","2006-07-25","10:46:00","AKDT","KENAI_WQX-10000031","STORET-56497636",NA,NA,"Specific conductance",NA,78.3,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000031_07%2F25%2F2006_10%3A46%3A00/results/56497636/resdetectqntlmts","STORET","KBL","m",70,"KBL_m_70.0","River/Stream","Jims_Landing",19020302,60.481392,-150.11502,"Interpolation-Satellite","NAD83","US",2,122,NA,"70",206,"Summer"
"13","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000031_07/29/2008_09:53:00","2008-07-29","09:53:00","AKST","KENAI_WQX-10000031","STORET-56455267",NA,NA,"Specific conductance",NA,83.1,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000031_07%2F29%2F2008_09%3A53%3A00/results/56455267/resdetectqntlmts","STORET","KBL","m",70,"KBL_m_70.0","River/Stream","Jims_Landing",19020302,60.481392,-150.11502,"Interpolation-Satellite","NAD83","US",2,122,NA,"70",211,"Summer"
"14","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000015_2009-07-21_11:20:00","2009-07-21","11:20:00","AKDT","KENAI_WQX-10000015","STORET-56412659",NA,NA,"Specific conductance",NA,118.7,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000015_2009-07-21_11%3A20%3A00/results/56412659/resdetectqntlmts","STORET","KBL","t",10,"KBL_t_10.0","River/Stream","Beaver_Creek",19020302,60.548029,-151.14324,"Interpolation-Satellite","NAD83","US",2,122,"Beaver Creek","Beaver Creek",202,"Summer"
"15","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000025_07/25/2006_11:20:00","2006-07-25","11:20:00","AKDT","KENAI_WQX-10000025","STORET-56497547",NA,NA,"Specific conductance",NA,62.7,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000025_07%2F25%2F2006_11%3A20%3A00/results/56497547/resdetectqntlmts","STORET","KBL","m",31,"KBL_m_31.0","River/Stream","Morgans_Landing",19020302,60.498284,-150.863121,"Interpolation-Satellite","NAD83","US",2,122,NA,"31",206,"Summer"
"16","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000025_2009-07-21_13:00:00","2009-07-21","13:00:00","AKDT","KENAI_WQX-10000025","STORET-56412493",NA,NA,"Specific conductance",NA,66.1,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000025_2009-07-21_13%3A00%3A00/results/56412493/resdetectqntlmts","STORET","KBL","m",31,"KBL_m_31.0","River/Stream","Morgans_Landing",19020302,60.498284,-150.863121,"Interpolation-Satellite","NAD83","US",2,122,NA,"31",202,"Summer"
"17","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000024_2006-04-25_13:31:00","2006-04-25","13:31:00","AKDT","KENAI_WQX-10000024","STORET-56498177",NA,NA,"Specific conductance",NA,63.5,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000024_2006-04-25_13%3A31%3A00/results/56498177/resdetectqntlmts","STORET","KBL","t",30,"KBL_t_30.0","River/Stream","Funny_River",19020302,60.489963,-150.860982,"Interpolation-Satellite","NAD83","US",2,122,"Funny River","Funny River",115,"Spring"
"18","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000424_2011-04-26_08:15:00","2011-04-26","08:15:00","AKDT","KENAI_WQX-10000424","STORET-135488950",NA,NA,"Specific conductance",NA,94,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000424_2011-04-26_08%3A15%3A00/results/135488950/resdetectqntlmts","STORET","KBL","t",79.5,"KBL_t_79.5","River/Stream","Juneau_Creek",19020302,60.489,-149.877,"GPS-Unspecified","NAD83","US",2,122,"Juneau Creek","Juneau Creek",116,"Spring"
"19","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000026_07/16/2002_09:45:00","2002-07-16","09:45:00","AKDT","KENAI_WQX-10000026","STORET-56517029",NA,NA,"Specific conductance",NA,148.9,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000026_07%2F16%2F2002_09%3A45%3A00/results/56517029/resdetectqntlmts","STORET","KBL","t",36,"KBL_t_36.0","River/Stream","Moose_River",19020302,60.53687,-150.754724,"Interpolation-Satellite","NAD83","US",2,122,"Moose River","Moose River",197,"Summer"
"20","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000032_07/29/2008_08:53:00","2008-07-29","08:53:00","AKST","KENAI_WQX-10000032","STORET-56455028",NA,NA,"Specific conductance",NA,83.8,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000032_07%2F29%2F2008_08%3A53%3A00/results/56455028/resdetectqntlmts","STORET","KBL","t",74,"KBL_t_74.0","River/Stream","Russian_River",19020302,60.484622,-149.993955,"Interpolation-Satellite","NAD83","US",2,122,"Russian River","Russian River",211,"Summer"
"21","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000032_04/27/2004_09:30:00","2004-04-27","09:30:00","AKDT","KENAI_WQX-10000032","STORET-56515487",NA,NA,"Specific conductance",NA,94.6,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000032_04%2F27%2F2004_09%3A30%3A00/results/56515487/resdetectqntlmts","STORET","KBL","t",74,"KBL_t_74.0","River/Stream","Russian_River",19020302,60.484622,-149.993955,"Interpolation-Satellite","NAD83","US",2,122,"Russian River","Russian River",118,"Spring"
"22","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000425_04/27/2004_08:00:00","2004-04-27","08:00:00","AKDT","KENAI_WQX-10000425","STORET-56515289",NA,NA,"Specific conductance",NA,75.7,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000425_04%2F27%2F2004_08%3A00%3A00/results/56515289/resdetectqntlmts","STORET","KBL","m",82,"KBL_m_82.0","River/Stream","Kenai_Lake_Bridge",19020302,60.492,-149.81087,"Interpolation-Satellite","NAD83","US",2,122,NA,"82",118,"Spring"
"23","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000028_04/26/2005_11:48:00","2005-04-26","11:48:00","AKDT","KENAI_WQX-10000028","STORET-56499009",NA,NA,"Specific conductance",NA,66.8,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000028_04%2F26%2F2005_11%3A48%3A00/results/56499009/resdetectqntlmts","STORET","KBL","m",43,"KBL_m_43.0","River/Stream","Upstream_Dow_Island",19020302,60.489844,-150.636905,"Interpolation-Satellite","NAD83","US",2,122,NA,"43",116,"Spring"
"24","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000028_2001-07-24_09:40:00","2001-07-24","09:40:00","AKDT","KENAI_WQX-10000028","STORET-56524075",NA,NA,"Specific conductance",NA,68.3,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000028_2001-07-24_09%3A40%3A00/results/56524075/resdetectqntlmts","STORET","KBL","m",43,"KBL_m_43.0","River/Stream","Upstream_Dow_Island",19020302,60.489844,-150.636905,"Interpolation-Satellite","NAD83","US",2,122,NA,"43",205,"Summer"
"25","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000027_07/29/2008_13:06:00","2008-07-29","13:06:00","AKST","KENAI_WQX-10000027","STORET-56455213",NA,NA,"Specific conductance",NA,67.8,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000027_07%2F29%2F2008_13%3A06%3A00/results/56455213/resdetectqntlmts","STORET","KBL","m",40,"KBL_m_40.0","River/Stream","Bings_Landing",19020302,60.515441,-150.702069,"Interpolation-Satellite","NAD83","US",2,122,NA,"40",211,"Summer"
"26","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000024_07/29/2008_09:45:00","2008-07-29","09:45:00","AKST","KENAI_WQX-10000024","STORET-56454961",NA,NA,"Specific conductance",NA,82.9,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000024_07%2F29%2F2008_09%3A45%3A00/results/56454961/resdetectqntlmts","STORET","KBL","t",30,"KBL_t_30.0","River/Stream","Funny_River",19020302,60.489963,-150.860982,"Interpolation-Satellite","NAD83","US",2,122,"Funny River","Funny River",211,"Summer"
"27","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000028_2012-05-01_13:29","2012-05-01","13:29:00","AKDT","KENAI_WQX-10000028","STORET-235123673",NA,NA,"Specific conductance",NA,66.1,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,"1-01-01 13:29:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000028_2012-05-01_13%3A29/results/235123673/resdetectqntlmts","STORET","KBL","m",43,"KBL_m_43.0","River/Stream","Upstream_Dow_Island",19020302,60.489844,-150.636905,"Interpolation-Satellite","NAD83","US",2,122,NA,"43",122,"Spring"
"28","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000424_2013/05/07_12:24","2013-05-07","12:24:00","AKDT","KENAI_WQX-10000424","STORET-235174883",NA,NA,"Specific conductance",NA,96.6,"mS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,"1-01-01 12:24:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000424_2013%2F05%2F07_12%3A24/results/235174883/resdetectqntlmts","STORET","KBL","t",79.5,"KBL_t_79.5","River/Stream","Juneau_Creek",19020302,60.489,-149.877,"GPS-Unspecified","NAD83","US",2,122,"Juneau Creek","Juneau Creek",127,"Spring"
"29","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000424_2010-04-27_09:40:00","2010-04-27","09:40:00","AKDT","KENAI_WQX-10000424","STORET-64653990",NA,NA,"Specific conductance",NA,98,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000424_2010-04-27_09%3A40%3A00/results/64653990/resdetectqntlmts","STORET","KBL","t",79.5,"KBL_t_79.5","River/Stream","Juneau_Creek",19020302,60.489,-149.877,"GPS-Unspecified","NAD83","US",2,122,"Juneau Creek","Juneau Creek",117,"Spring"
"30","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000027_07/17/2007_12:42:00","2007-07-17","12:42:00","AKDT","KENAI_WQX-10000027","STORET-56488052",NA,NA,"Specific conductance",NA,64,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000027_07%2F17%2F2007_12%3A42%3A00/results/56488052/resdetectqntlmts","STORET","KBL","m",40,"KBL_m_40.0","River/Stream","Bings_Landing",19020302,60.515441,-150.702069,"Interpolation-Satellite","NAD83","US",2,122,NA,"40",198,"Summer"
"31","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000026_07/17/2007_09:45:00","2007-07-17","09:45:00","AKDT","KENAI_WQX-10000026","STORET-56488666",NA,NA,"Specific conductance",NA,134,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000026_07%2F17%2F2007_09%3A45%3A00/results/56488666/resdetectqntlmts","STORET","KBL","t",36,"KBL_t_36.0","River/Stream","Moose_River",19020302,60.53687,-150.754724,"Interpolation-Satellite","NAD83","US",2,122,"Moose River","Moose River",198,"Summer"
"32","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000015_2011-04-26_09:21:00","2011-04-26","09:21:00","AKDT","KENAI_WQX-10000015","STORET-135488529",NA,NA,"Specific conductance",NA,97,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000015_2011-04-26_09%3A21%3A00/results/135488529/resdetectqntlmts","STORET","KBL","t",10,"KBL_t_10.0","River/Stream","Beaver_Creek",19020302,60.548029,-151.14324,"Interpolation-Satellite","NAD83","US",2,122,"Beaver Creek","Beaver Creek",116,"Spring"
"33","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000005_2006-04-25_09:41:00","2006-04-25","09:41:00","AKDT","KENAI_WQX-10000005","STORET-56497871",NA,NA,"Specific conductance",NA,265,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000005_2006-04-25_09%3A41%3A00/results/56497871/resdetectqntlmts","STORET","KBL","m",6.5,"KBL_m_06.5","River/Stream","Cunningham_Park",19020302,60.54081,-151.18278,"Interpolation-Satellite","NAD83","US",2,122,NA,"6.5",115,"Spring"
"34","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000030_07/29/2008_09:08:00","2008-07-29","09:08:00","AKST","KENAI_WQX-10000030","STORET-56455249",NA,NA,"Specific conductance",NA,69.7,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000030_07%2F29%2F2008_09%3A08%3A00/results/56455249/resdetectqntlmts","STORET","KBL","m",50,"KBL_m_50.0","River/Stream","Skilak_Lake_Outlet",19020302,60.467517,-150.507789,"Interpolation-Satellite","NAD83","US",2,122,NA,"50",211,"Summer"
"35","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000025_2006-04-25_11:20:00","2006-04-25","11:20:00","AKDT","KENAI_WQX-10000025","STORET-56497973",NA,NA,"Specific conductance",NA,82.4,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000025_2006-04-25_11%3A20%3A00/results/56497973/resdetectqntlmts","STORET","KBL","m",31,"KBL_m_31.0","River/Stream","Morgans_Landing",19020302,60.498284,-150.863121,"Interpolation-Satellite","NAD83","US",2,122,NA,"31",115,"Spring"
"36","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000002_04/27/2004_05:25:00","2004-04-27","05:25:00","AKDT","KENAI_WQX-10000002","STORET-56515003",NA,NA,"Specific conductance",NA,6350,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000002_04%2F27%2F2004_05%3A25%3A00/results/56515003/resdetectqntlmts","STORET","KBL","m",1.5,"KBL_m_01.5","River/Stream","City_of_Kenai_Docks",19020302,60.54368,-151.22294,"Interpolation-Satellite","NAD83","US",2,122,NA,"1.5",118,"Spring"
"37","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000005_04/27/2004_06:50:00","2004-04-27","06:50:00","AKDT","KENAI_WQX-10000005","STORET-56515047",NA,NA,"Specific conductance",NA,60.4,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000005_04%2F27%2F2004_06%3A50%3A00/results/56515047/resdetectqntlmts","STORET","KBL","m",6.5,"KBL_m_06.5","River/Stream","Cunningham_Park",19020302,60.54081,-151.18278,"Interpolation-Satellite","NAD83","US",2,122,NA,"6.5",118,"Spring"
"38","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000018_2009-07-21_09:00:00","2009-07-21","09:00:00","AKDT","KENAI_WQX-10000018","STORET-56412406",NA,NA,"Specific conductance",NA,65.2,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement",NA,NA,NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000018_2009-07-21_09%3A00%3A00/results/56412406/resdetectqntlmts","STORET","KBL","m",18,"KBL_m_18.0","River/Stream","Poachers_Cove",19020302,60.502005,-151.106973,"Interpolation-Satellite","NAD83","US",2,122,NA,"18",202,"Summer"
